#LYS192-0  Hist_02034
     -180 0.000000000
     -174 0.000072000
     -168 0.000558000
     -162 0.003034000
     -156 0.011490000
     -150 0.031238000
     -144 0.061768000
     -138 0.094512000
     -132 0.110844000
     -126 0.110594000
     -120 0.100724000
     -114 0.088208000
     -108 0.079406000
     -102 0.073348000
      -96 0.068490000
      -90 0.059360000
      -84 0.046890000
      -78 0.031706000
      -72 0.017100000
      -66 0.007542000
      -60 0.002398000
      -54 0.000594000
      -48 0.000110000
      -42 0.000010000
      -36 0.000004000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
